KOI,Dur,Depth,SNR,t0,t0_unc,Period,P_unc,a/R*,a/R*_unc,r/R*,r/R*_unc,b,b_unc,Rp,a,Teq,EB prob,V,FOP,N,Ground,Aboard,Fatalities,Year,Aboard3
,,,,,,,,,,,,,,,,,,,,,0,52,25,1997,52
,,,,,,,,,,,,,,,,,,,,,0,37,37,1997,37
,,,,,,,,,,,,,,,,,,,,,0,73,73,1997,73
,,,,,,,,,,,,,,,,,,,,,0,52,1,1997,52
,,,,,,,,,,,,,,,,,,,,,0,5,5,1997,5
,,,,,,,,,,,,,,,,,,,,,0,1,1,1997,1
,,,,,,,,,,,,,,,,,,,,,0,4,4,1997,4
,,,,,,,,,,,,,,,,,,,,,0,88,88,1997,88
,,,,,,,,,,,,,,,,,,,,,0,50,50,1997,50
,,,,,,,,,,,,,,,,,,,,,0,10,3,1997,10
,,,,,,,,,,,,,,,,,,,,,0,2,2,1997,2
,,,,,,,,,,,,,,,,,,,,,0,5,5,1997,5
,,,,,,,,,,,,,,,,,,,,,0,7,3,1997,7
,,,,,,,,,,,,,,,,,,,,,0,6,6,1997,6
,,,,,,,,,,,,,,,,,,,,,0,14,14,1997,14
,,,,,,,,,,,,,,,,,,,,,0,53,15,1997,53
,,,,,,,,,,,,,,,,,,,,,0,36,36,1997,36
,,,,,,,,,,,,,,,,,,,,,0,74,35,1997,74
,,,,,,,,,,,,,,,,,,,,,0,27,27,1997,27
,,,,,,,,,,,,,,,,,,,,,0,12,7,1997,12
,,,,,,,,,,,,,,,,,,,,,0,2,2,1997,2
,,,,,,,,,,,,,,,,,,,,,0,5,4,1997,5
,,,,,,,,,,,,,,,,,,,,,0,29,25,1997,29
,,,,,,,,,,,,,,,,,,,,,0,60,1,1997,60
,,,,,,,,,,,,,,,,,,,,,0,44,44,1997,44
,,,,,,,,,,,,,,,,,,,,,0,6,4,1997,6
,,,,,,,,,,,,,,,,,,,,,0,50,30,1997,50
,,,,,,,,,,,,,,,,,,,,,0,4,2,1997,4
,,,,,,,,,,,,,,,,,,,,,0,2,2,1997,2
,,,,,,,,,,,,,,,,,,,,,0,55,1,1997,55
,,,,,,,,,,,,,,,,,,,,,0,17,1,1997,17
,,,,,,,,,,,,,,,,,,,,,0,254,229,1997,254
,,,,,,,,,,,,,,,,,,,,,0,4,4,1997,4
,,,,,,,,,,,,,,,,,,,,,0,16,16,1997,16
,,,,,,,,,,,,,,,,,,,,,0,2,2,1997,2
,,,,,,,,,,,,,,,,,,,,,0,5,5,1997,5
,,,,,,,,,,,,,,,,,,,,,0,2,2,1997,2
,,,,,,,,,,,,,,,,,,,,,0,12,12,1997,12
,,,,,,,,,,,,,,,,,,,,,0,66,65,1997,66
,,,,,,,,,,,,,,,,,,,,,0,10,10,1997,10
,,,,,,,,,,,,,,,,,,,,,0,22,22,1997,22
,,,,,,,,,,,,,,,,,,,,,0,33,33,1997,33
,,,,,,,,,,,,,,,,,,,,,0,234,234,1997,234
,,,,,,,,,,,,,,,,,,,,,0,9,9,1997,9
,,,,,,,,,,,,,,,,,,,,,0,9,8,1997,9
,,,,,,,,,,,,,,,,,,,,,0,74,74,1997,74
,,,,,,,,,,,,,,,,,,,,,0,5,5,1997,5
,,,,,,,,,,,,,,,,,,,,,0,1,1,1997,1
,,,,,,,,,,,,,,,,,,,,,0,26,2,1997,26
,,,,,,,,,,,,,,,,,,,,,0,6,3,1997,6
,,,,,,,,,,,,,,,,,,,,,0,8,8,1997,8
,,,,,,,,,,,,,,,,,,,,,44,23,23,1997,23
,,,,,,,,,,,,,,,,,,,,,0,17,4,1997,17
,,,,,,,,,,,,,,,,,,,,,0,19,10,1997,19
,,,,,,,,,,,,,,,,,,,,,0,86,85,1997,86
,,,,,,,,,,,,,,,,,,,,,0,3,3,1997,3
,,,,,,,,,,,,,,,,,,,,,0,70,70,1997,70
,,,,,,,,,,,,,,,,,,,,,0,104,104,1997,104
,,,,,,,,,,,,,,,,,,,,,0,5,5,1997,5
,,,,,,,,,,,,,,,,,,,,,0,5,5,1997,5
,,,,,,,,,,,,,,,,,,,,,0,393,1,1997,393
,,,,,,,,,,,,,,,,,,,,,0,10,10,1997,10
,,,,,,,,,,,,,,,,,,,,,0,1,1,1998,1
,,,,,,,,,,,,,,,,,,,,,0,51,51,1998,51
,,,,,,,,,,,,,,,,,,,,,0,2,2,1998,2
,,,,,,,,,,,,,,,,,,,,,0,45,16,1998,45
,,,,,,,,,,,,,,,,,,,,,0,104,104,1998,104
,,,,,,,,,,,,,,,,,,,,,20,2,0,1998,2
,,,,,,,,,,,,,,,,,,,,,0,7,7,1998,7
,,,,,,,,,,,,,,,,,,,,,0,5,5,1998,5
,,,,,,,,,,,,,,,,,,,,,0,57,27,1998,57
,,,,,,,,,,,,,,,,,,,,,7,196,196,1998,196
,,,,,,,,,,,,,,,,,,,,,0,1,1,1998,1
,,,,,,,,,,,,,,,,,,,,,0,1,1,1998,1
,,,,,,,,,,,,,,,,,,,,,0,6,6,1998,6
,,,,,,,,,,,,,,,,,,,,,0,13,13,1998,13
,,,,,,,,,,,,,,,,,,,,,0,45,45,1998,45
,,,,,,,,,,,,,,,,,,,,,3,127,0,1998,127
,,,,,,,,,,,,,,,,,,,,,1,55,22,1998,55
,,,,,,,,,,,,,,,,,,,,,0,4,2,1998,4
,,,,,,,,,,,,,,,,,,,,,0,53,53,1998,53
,,,,,,,,,,,,,,,,,,,,,0,88,75,1998,88
,,,,,,,,,,,,,,,,,,,,,0,42,39,1998,42
,,,,,,,,,,,,,,,,,,,,,0,26,26,1998,26
,,,,,,,,,,,,,,,,,,,,,0,5,5,1998,5
,,,,,,,,,,,,,,,,,,,,,0,28,28,1998,28
,,,,,,,,,,,,,,,,,,,,,0,11,11,1998,11
,,,,,,,,,,,,,,,,,,,,,0,6,6,1998,6
,,,,,,,,,,,,,,,,,,,,,0,8,8,1998,8
,,,,,,,,,,,,,,,,,,,,,0,3,3,1998,3
,,,,,,,,,,,,,,,,,,,,,0,10,10,1998,10
,,,,,,,,,,,,,,,,,,,,,0,4,4,1998,4
,,,,,,,,,,,,,,,,,,,,,0,18,4,1998,18
,,,,,,,,,,,,,,,,,,,,,0,2,2,1998,2
,,,,,,,,,,,,,,,,,,,,,0,24,5,1998,24
,,,,,,,,,,,,,,,,,,,,,2,6,6,1998,6
,,,,,,,,,,,,,,,,,,,,,0,31,4,1999,31
,,,,,,,,,,,,,,,,,,,,,0,15,15,1998,15
,,,,,,,,,,,,,,,,,,,,,0,5,5,1998,5
,,,,,,,,,,,,,,,,,,,,,0,13,1,1998,13
,,,,,,,,,,,,,,,,,,,,,0,10,5,1998,10
,,,,,,,,,,,,,,,,,,,,,0,18,18,1998,18
,,,,,,,,,,,,,,,,,,,,,0,11,11,1998,11
,,,,,,,,,,,,,,,,,,,,,0,2,1,1998,2
,,,,,,,,,,,,,,,,,,,,,0,44,44,1998,44
,,,,,,,,,,,,,,,,,,,,,10,91,70,1998,91
,,,,,,,,,,,,,,,,,,,,,0,24,24,1998,24
,,,,,,,,,,,,,,,,,,,,,0,229,229,1998,229
,,,,,,,,,,,,,,,,,,,,,0,5,5,1998,5
,,,,,,,,,,,,,,,,,,,,,0,5,5,1998,5
,,,,,,,,,,,,,,,,,,,,,0,5,1,1999,5
,,,,,,,,,,,,,,,,,,,,,0,9,9,2001,9
,,,,,,,,,,,,,,,,,,,,,0,3,3,1998,3
,,,,,,,,,,,,,,,,,,,,,0,38,38,1998,38
,,,,,,,,,,,,,,,,,,,,,0,22,1,1998,22
,,,,,,,,,,,,,,,,,,,,,0,55,55,1998,55
,,,,,,,,,,,,,,,,,,,,,0,27,1,1998,27
,,,,,,,,,,,,,,,,,,,,,0,41,41,1998,41
,,,,,,,,,,,,,,,,,,,,,4,37,0,1998,37
,,,,,,,,,,,,,,,,,,,,,1,3,3,1998,3
,,,,,,,,,,,,,,,,,,,,,0,11,4,1998,11
,,,,,,,,,,,,,,,,,,,,,0,18,11,1998,18
,,,,,,,,,,,,,,,,,,,,,0,13,13,1998,13
,,,,,,,,,,,,,,,,,,,,,0,9,9,1998,9
,,,,,,,,,,,,,,,,,,,,,0,1,1,1998,1
,,,,,,,,,,,,,,,,,,,,,0,2,2,1998,2
,,,,,,,,,,,,,,,,,,,,,0,6,4,1998,6
,,,,,,,,,,,,,,,,,,,,,0,1,1,1998,1
,,,,,,,,,,,,,,,,,,,,,0,10,7,1998,10
,,,,,,,,,,,,,,,,,,,,,0,8,8,1999,8
,,,,,,,,,,,,,,,,,,,,,0,146,102,1998,146
,,,,,,,,,,,,,,,,,,,,,0,11,11,1998,11
,,,,,,,,,,,,,,,,,,,,,0,10,1,1998,10
,,,,,,,,,,,,,,,,,,,,,0,5,5,1998,5
,,,,,,,,,,,,,,,,,,,,,0,14,14,1998,14
,,,,,,,,,,,,,,,,,,,,,0,9,9,1999,9
,,,,,,,,,,,,,,,,,,,,,0,2,2,1999,2
,,,,,,,,,,,,,,,,,,,,,0,4,4,1999,4
,,,,,,,,,,,,,,,,,,,,,0,2,2,1999,2
,,,,,,,,,,,,,,,,,,,,,0,4,3,1999,4
,,,,,,,,,,,,,,,,,,,,,0,12,4,1999,12
,,,,,,,,,,,,,,,,,,,,,0,28,28,1999,28
,,,,,,,,,,,,,,,,,,,,,13,14,14,1999,14
,,,,,,,,,,,,,,,,,,,,,0,11,11,1999,11
,,,,,,,,,,,,,,,,,,,,,0,7,7,1999,7
,,,,,,,,,,,,,,,,,,,,,0,1,1,1999,1
,,,,,,,,,,,,,,,,,,,,,0,61,61,1999,61
,,,,,,,,,,,,,,,,,,,,,3,19,19,1999,19
,,,,,,,,,,,,,,,,,,,,,8,8,8,1999,8
,,,,,,,,,,,,,,,,,,,,,0,2,1,1999,2
,,,,,,,,,,,,,,,,,,,,,0,5,5,1999,5
,,,,,,,,,,,,,,,,,,,,,0,6,6,1999,6
,,,,,,,,,,,,,,,,,,,,,0,5,5,1999,5
,,,,,,,,,,,,,,,,,,,,,0,3,3,1999,3
,,,,,,,,,,,,,,,,,,,,,0,12,7,1999,12
,,,,,,,,,,,,,,,,,,,,,0,5,5,1999,5
,,,,,,,,,,,,,,,,,,,,,0,2,2,1999,2
,,,,,,,,,,,,,,,,,,,,,0,145,11,1999,145
,,,,,,,,,,,,,,,,,,,,,0,50,50,1999,50
,,,,,,,,,,,,,,,,,,,,,0,1,1,1999,1
,,,,,,,,,,,,,,,,,,,,,0,7,7,1999,7
,,,,,,,,,,,,,,,,,,,,,0,17,17,1999,17
,,,,,,,,,,,,,,,,,,,,,0,2,1,1999,2
,,,,,,,,,,,,,,,,,,,,,0,2,2,1999,2
,,,,,,,,,,,,,,,,,,,,,0,18,5,1999,18
,,,,,,,,,,,,,,,,,,,,,0,5,5,1999,5
,,,,,,,,,,,,,,,,,,,,,0,4,4,1999,4
,,,,,,,,,,,,,,,,,,,,,0,3,3,1999,3
,,,,,,,,,,,,,,,,,,,,,0,16,16,1999,16
,,,,,,,,,,,,,,,,,,,,,0,517,1,1999,517
,,,,,,,,,,,,,,,,,,,,,0,7,7,1999,7
,,,,,,,,,,,,,,,,,,,,,0,17,17,1999,17
,,,,,,,,,,,,,,,,,,,,,0,10,10,1999,10
,,,,,,,,,,,,,,,,,,,,,0,18,18,1999,18
,,,,,,,,,,,,,,,,,,,,,0,4,1,1999,4
,,,,,,,,,,,,,,,,,,,,,0,315,3,1999,315
,,,,,,,,,,,,,,,,,,,,,0,96,1,1999,96
,,,,,,,,,,,,,,,,,,,,,0,33,2,1999,33
,,,,,,,,,,,,,,,,,,,,,10,103,64,1999,103
,,,,,,,,,,,,,,,,,,,,,0,12,12,1999,12
,,,,,,,,,,,,,,,,,,,,,0,11,8,1999,11
,,,,,,,,,,,,,,,,,,,,,0,5,3,1999,5
,,,,,,,,,,,,,,,,,,,,,0,15,15,1999,15
,,,,,,,,,,,,,,,,,,,,,0,13,7,1999,13
,,,,,,,,,,,,,,,,,,,,,0,2,2,1999,2
,,,,,,,,,,,,,,,,,,,,,0,5,5,1999,5
,,,,,,,,,,,,,,,,,,,,,0,10,10,1999,10
,,,,,,,,,,,,,,,,,,,,,0,20,12,1999,20
,,,,,,,,,,,,,,,,,,,,,0,3,3,1999,3
,,,,,,,,,,,,,,,,,,,,,0,6,6,1999,6
,,,,,,,,,,,,,,,,,,,,,0,6,6,1999,6
,,,,,,,,,,,,,,,,,,,,,0,217,217,1999,217
,,,,,,,,,,,,,,,,,,,,,0,4,4,1999,4
,,,,,,,,,,,,,,,,,,,,,6,16,16,2001,16
,,,,,,,,,,,,,,,,,,,,,0,18,18,1999,18
,,,,,,,,,,,,,,,,,,,,,0,24,24,1999,24
,,,,,,,,,,,,,,,,,,,,,0,4,4,1999,4
,,,,,,,,,,,,,,,,,,,,,0,7,5,1999,7
,,,,,,,,,,,,,,,,,,,,,0,9,9,1999,9
,,,,,,,,,,,,,,,,,,,,,0,6,6,1999,6
,,,,,,,,,,,,,,,,,,,,,0,17,17,1999,17
,,,,,,,,,,,,,,,,,,,,,0,6,6,1999,6
,,,,,,,,,,,,,,,,,,,,,0,8,8,1999,8
,,,,,,,,,,,,,,,,,,,,,0,94,3,1999,94
,,,,,,,,,,,,,,,,,,,,,0,35,35,1999,35
,,,,,,,,,,,,,,,,,,,,,2,314,16,1999,314
,,,,,,,,,,,,,,,,,,,,,0,3,3,2000,3
,,,,,,,,,,,,,,,,,,,,,0,2,2,2000,2
,,,,,,,,,,,,,,,,,,,,,0,4,4,1999,4
,,,,,,,,,,,,,,,,,,,,,0,189,1,1999,189
,,,,,,,,,,,,,,,,,,,,,0,22,22,1999,22
,,,,,,,,,,,,,,,,,,,,,0,10,10,1999,10
,,,,,,,,,,,,,,,,,,,,,0,6,6,1999,6
,,,,,,,,,,,,,,,,,,,,,1,16,1,2000,16
,,,,,,,,,,,,,,,,,,,,,0,10,10,2000,10
,,,,,,,,,,,,,,,,,,,,,0,41,22,2000,41
,,,,,,,,,,,,,,,,,,,,,0,20,5,2000,20
,,,,,,,,,,,,,,,,,,,,,0,4,4,2000,4
,,,,,,,,,,,,,,,,,,,,,0,179,169,2000,179
,,,,,,,,,,,,,,,,,,,,,0,24,24,2000,24
,,,,,,,,,,,,,,,,,,,,,0,15,14,2000,15
,,,,,,,,,,,,,,,,,,,,,0,88,88,2000,88
,,,,,,,,,,,,,,,,,,,,,0,8,8,2000,8
,,,,,,,,,,,,,,,,,,,,,0,6,6,2000,6
,,,,,,,,,,,,,,,,,,,,,0,3,3,2000,3
,,,,,,,,,,,,,,,,,,,,,0,142,0,2000,142
,,,,,,,,,,,,,,,,,,,,,0,9,9,2000,9
,,,,,,,,,,,,,,,,,,,,,0,2,2,2000,2
,,,,,,,,,,,,,,,,,,,,,0,10,10,2000,10
,,,,,,,,,,,,,,,,,,,,,,,,2000,
,,,,,,,,,,,,,,,,,,,,,2,8,6,2000,8
,,,,,,,,,,,,,,,,,,,,,0,33,3,2000,33
,,,,,,,,,,,,,,,,,,,,,0,1,1,2000,1
,,,,,,,,,,,,,,,,,,,,,,3,3,2000,3
,,,,,,,,,,,,,,,,,,,,,0,131,131,2000,131
,,,,,,,,,,,,,,,,,,,,,0,4,4,2000,4
,,,,,,,,,,,,,,,,,,,,,0,5,2,2000,5
,,,,,,,,,,,,,,,,,,,,,0,1,1,2000,1
,,,,,,,,,,,,,,,,,,,,,0,6,6,2000,6
,,,,,,,,,,,,,,,,,,,,,0,10,3,2000,10
,,,,,,,,,,,,,,,,,,,,,0,19,19,2000,19
,,,,,,,,,,,,,,,,,,,,,0,298,1,2000,298
,,,,,,,,,,,,,,,,,,,,,0,2,1,2000,2
,,,,,,,,,,,,,,,,,,,,,0,8,8,2000,8
,,,,,,,,,,,,,,,,,,,,,0,52,7,2000,52
,,,,,,,,,,,,,,,,,,,,,0,5,5,2000,5
,,,,,,,,,,,,,,,,,,,,,0,4,4,2000,4
,,,,,,,,,,,,,,,,,,,,,7,44,44,2000,44
,,,,,,,,,,,,,,,,,,,,,0,5,5,2000,5
,,,,,,,,,,,,,,,,,,,,,0,19,19,2000,19
,,,,,,,,,,,,,,,,,,,,,0,19,13,2000,19
,,,,,,,,,,,,,,,,,,,,,0,3,1,2000,3
,,,,,,,,,,,,,,,,,,,,,5,58,55,2000,58
,,,,,,,,,,,,,,,,,,,,,0,2,2,2000,2
,,,,,,,,,,,,,,,,,,,,,0,2,2,2000,2
,,,,,,,,,,,,,,,,,,,,,0,7,7,2000,7
,,,,,,,,,,,,,,,,,,,,,4,109,109,2000,109
,,,,,,,,,,,,,,,,,,,,,0,13,13,2000,13
,,,,,,,,,,,,,,,,,,,,,0,25,25,2000,25
,,,,,,,,,,,,,,,,,,,,,0,6,6,2000,6
,,,,,,,,,,,,,,,,,,,,,0,14,14,2000,14
,,,,,,,,,,,,,,,,,,,,,0,11,11,2000,11
,,,,,,,,,,,,,,,,,,,,,0,27,27,2000,27
,,,,,,,,,,,,,,,,,,,,,0,2,2,2000,2
,,,,,,,,,,,,,,,,,,,,,0,3,3,2000,3
,,,,,,,,,,,,,,,,,,,,,0,143,143,2000,143
,,,,,,,,,,,,,,,,,,,,,0,9,1,2000,9
,,,,,,,,,,,,,,,,,,,,,0,10,10,2000,10
,,,,,,,,,,,,,,,,,,,,,0,7,7,2000,7
,,,,,,,,,,,,,,,,,,,,,0,8,8,2000,8
,,,,,,,,,,,,,,,,,,,,,0,14,14,2000,14
,,,,,,,,,,,,,,,,,,,,,0,10,5,2000,10
,,,,,,,,,,,,,,,,,,,,,4,88,0,2000,88
,,,,,,,,,,,,,,,,,,,,,0,6,6,2000,6
,,,,,,,,,,,,,,,,,,,,,0,3,3,2000,3
,,,,,,,,,,,,,,,,,,,,,0,1,1,2000,1
,,,,,,,,,,,,,,,,,,,,,0,3,2,2000,3
,,,,,,,,,,,,,,,,,,,,,0,3,3,2000,3
,,,,,,,,,,,,,,,,,,,,,0,17,8,2000,17
,,,,,,,,,,,,,,,,,,,,,0,86,86,2000,86
,,,,,,,,,,,,,,,,,,,,,0,179,83,2000,179
,,,,,,,,,,,,,,,,,,,,,0,44,44,2000,44
,,,,,,,,,,,,,,,,,,,,,0,11,2,2000,11
,,,,,,,,,,,,,,,,,,,,,0,1,1,2000,1
,,,,,,,,,,,,,,,,,,,,,0,57,57,2000,57
,,,,,,,,,,,,,,,,,,,,,0,114,1,2000,114
,,,,,,,,,,,,,,,,,,,,,0,2,1,2000,2
,,,,,,,,,,,,,,,,,,,,,0,9,9,2001,9
,,,,,,,,,,,,,,,,,,,,,0,2,2,2001,2
,,,,,,,,,,,,,,,,,,,,,0,24,24,2001,24
,,,,,,,,,,,,,,,,,,,,,0,10,10,2001,10
,,,,,,,,,,,,,,,,,,,,,0,6,3,2001,6
,,,,,,,,,,,,,,,,,,,,,0,6,2,2001,6
,,,,,,,,,,,,,,,,,,,,,0,3,3,2001,3
,,,,,,,,,,,,,,,,,,,,,0,10,10,2001,10
,,,,,,,,,,,,,,,,,,,,,0,2,2,2001,2
,,,,,,,,,,,,,,,,,,,,,0,6,6,2001,6
,,,,,,,,,,,,,,,,,,,,,0,5,1,2001,5
,,,,,,,,,,,,,,,,,,,,,0,21,21,2001,21
,,,,,,,,,,,,,,,,,,,,,0,174,3,2001,174
,,,,,,,,,,,,,,,,,,,,,0,17,16,2001,17
,,,,,,,,,,,,,,,,,,,,,1,19,19,2001,19
,,,,,,,,,,,,,,,,,,,,,0,3,3,2001,3
,,,,,,,,,,,,,,,,,,,,,0,18,18,2001,18
,,,,,,,,,,,,,,,,,,,,,0,1,1,2001,1
,,,,,,,,,,,,,,,,,,,,,0,30,14,2001,30
,,,,,,,,,,,,,,,,,,,,,0,16,16,2001,16
,,,,,,,,,,,,,,,,,,,,,0,10,10,2001,10
,,,,,,,,,,,,,,,,,,,,,0,34,34,2001,34
,,,,,,,,,,,,,,,,,,,,,0,5,5,2001,5
,,,,,,,,,,,,,,,,,,,,,0,30,30,2001,30
,,,,,,,,,,,,,,,,,,,,,0,7,7,2001,7
,,,,,,,,,,,,,,,,,,,,,0,19,1,2001,19
,,,,,,,,,,,,,,,,,,,,,0,145,145,2001,145
,,,,,,,,,,,,,,,,,,,,,0,12,8,2001,12
,,,,,,,,,,,,,,,,,,,,,0,13,13,2001,13
,,,,,,,,,,,,,,,,,,,,,0,10,10,2001,10
,,,,,,,,,,,,,,,,,,,,,0,6,6,2001,6
,,,,,,,,,,,,,,,,,,,,,0,3,3,2001,3
,,,,,,,,,,,,,,,,,,,,,0,7,6,2001,7
,,,,,,,,,,,,,,,,,,,,,0,11,4,2001,11
,,,,,,,,,,,,,,,,,,,,,0,304,0,2001,304
,,,,,,,,,,,,,,,,,,,,,0,2,2,2001,2
,,,,,,,,,,,,,,,,,,,,,0,9,9,2001,9
,,,,,,,,,,,,,,,,,,,,,0,47,4,2001,47
,,,,,,,,,,,,,,,,,,,,,0,44,44,2001,44
,,,,,,,,,,,,,,,,,,,,,125,64,64,2001,64
,,,,,,,,,,,,,,,,,,,,,2750,92,92,2001,92
,,,,,,,,,,,,,,,,,,,,,2750,65,65,2001,65
,,,,,,,,,,,,,,,,,,,,,0,19,19,2001,19
,,,,,,,,,,,,,,,,,,,,,0,82,1,2001,82
,,,,,,,,,,,,,,,,,,,,,0,13,9,2001,13
,,,,,,,,,,,,,,,,,,,,,0,3,3,2001,3
,,,,,,,,,,,,,,,,,,,,,0,78,78,2001,78
,,,,,,,,,,,,,,,,,,,,,4,114,114,2001,114
,,,,,,,,,,,,,,,,,,,,,0,7,3,2001,7
,,,,,,,,,,,,,,,,,,,,,0,10,10,2001,10
,,,,,,,,,,,,,,,,,,,,,0,10,10,2001,10
,,,,,,,,,,,,,,,,,,,,,0,3,2,2001,3
,,,,,,,,,,,,,,,,,,,,,0,6,3,2001,6
,,,,,,,,,,,,,,,,,,,,,0,5,3,2001,5
,,,,,,,,,,,,,,,,,,,,,5,260,260,2001,260
,,,,,,,,,,,,,,,,,,,,,0,27,27,2001,27
,,,,,,,,,,,,,,,,,,,,,0,2,2,2001,2
,,,,,,,,,,,,,,,,,,,,,0,17,2,2001,17
,,,,,,,,,,,,,,,,,,,,,0,33,24,2001,33
,,,,,,,,,,,,,,,,,,,,,0,13,1,2001,13
,,,,,,,,,,,,,,,,,,,,,0,8,3,2001,8
,,,,,,,,,,,,,,,,,,,,,0,18,18,2001,18
,,,,,,,,,,,,,,,,,,,,,0,2,2,2001,2
,,,,,,,,,,,,,,,,,,,,,0,2,2,2001,2
,,,,,,,,,,,,,,,,,,,,,0,6,6,2001,6
,,,,,,,,,,,,,,,,,,,,,0,16,16,2001,16
,,,,,,,,,,,,,,,,,,,,,0,2,2,2001,2
,,,,,,,,,,,,,,,,,,,,,0,9,8,2001,9
,,,,,,,,,,,,,,,,,,,,,0,5,5,2002,5
,,,,,,,,,,,,,,,,,,,,,0,5,5,2002,5
,,,,,,,,,,,,,,,,,,,,,0,7,7,2002,7
,,,,,,,,,,,,,,,,,,,,,0,3,3,2002,3
,,,,,,,,,,,,,,,,,,,,,0,17,5,2002,17
,,,,,,,,,,,,,,,,,,,,,0,62,1,2002,62
,,,,,,,,,,,,,,,,,,,,,0,26,26,2002,26
,,,,,,,,,,,,,,,,,,,,,0,6,6,2002,6
,,,,,,,,,,,,,,,,,,,,,0,40,5,2002,40
,,,,,,,,,,,,,,,,,,,,,0,92,92,2002,92
,,,,,,,,,,,,,,,,,,,,,0,2,2,2002,2
,,,,,,,,,,,,,,,,,,,,,0,117,117,2002,117
,,,,,,,,,,,,,,,,,,,,,0,10,1,2002,10
,,,,,,,,,,,,,,,,,,,,,0,20,17,2002,20
,,,,,,,,,,,,,,,,,,,,,0,10,10,2002,10
,,,,,,,,,,,,,,,,,,,,,0,3,3,2002,3
,,,,,,,,,,,,,,,,,,,,,0,17,17,2002,17
,,,,,,,,,,,,,,,,,,,,,0,1,1,2002,1
,,,,,,,,,,,,,,,,,,,,,0,4,4,2002,4
,,,,,,,,,,,,,,,,,,,,,0,4,4,2002,4
,,,,,,,,,,,,,,,,,,,,,0,2,2,2002,2
,,,,,,,,,,,,,,,,,,,,,0,166,128,2002,166
,,,,,,,,,,,,,,,,,,,,,0,6,6,2002,6
,,,,,,,,,,,,,,,,,,,,,0,8,3,2002,8
,,,,,,,,,,,,,,,,,,,,,0,6,6,2002,6
,,,,,,,,,,,,,,,,,,,,,0,20,8,2002,20
,,,,,,,,,,,,,,,,,,,,,75,77,74,2002,77
,,,,,,,,,,,,,,,,,,,,,0,62,14,2002,62
,,,,,,,,,,,,,,,,,,,,,0,112,112,2002,112
,,,,,,,,,,,,,,,,,,,,,0,5,5,2002,5
,,,,,,,,,,,,,,,,,,,,,0,225,225,2002,225
,,,,,,,,,,,,,,,,,,,,,0,6,6,2002,6
,,,,,,,,,,,,,,,,,,,,,0,3,3,2002,3
,,,,,,,,,,,,,,,,,,,,,0,25,20,2002,25
,,,,,,,,,,,,,,,,,,,,,0,5,5,2002,5
,,,,,,,,,,,,,,,,,,,,,0,8,1,2002,8
,,,,,,,,,,,,,,,,,,,,,0,10,3,2002,10
,,,,,,,,,,,,,,,,,,,,,0,71,71,2002,71
,,,,,,,,,,,,,,,,,,,,,2,2,2,2002,2
,,,,,,,,,,,,,,,,,,,,,0,27,25,2002,27
,,,,,,,,,,,,,,,,,,,,,0,4,4,2002,4
,,,,,,,,,,,,,,,,,,,,,0,10,10,2002,10
,,,,,,,,,,,,,,,,,,,,,0,11,11,2002,11
,,,,,,,,,,,,,,,,,,,,,0,4,4,2002,4
,,,,,,,,,,,,,,,,,,,,,85,2,0,2002,2
,,,,,,,,,,,,,,,,,,,,,0,16,14,2002,16
,,,,,,,,,,,,,,,,,,,,,0,10,10,2002,10
,,,,,,,,,,,,,,,,,,,,,0,5,5,2002,5
,,,,,,,,,,,,,,,,,,,,,0,147,121,2002,147
,,,,,,,,,,,,,,,,,,,,,0,18,18,2002,18
,,,,,,,,,,,,,,,,,,,,,0,16,16,2002,16
,,,,,,,,,,,,,,,,,,,,,0,5,1,2002,5
,,,,,,,,,,,,,,,,,,,,,0,31,23,2002,31
,,,,,,,,,,,,,,,,,,,,,0,3,3,2002,3
,,,,,,,,,,,,,,,,,,,,,0,2,2,2002,2
,,,,,,,,,,,,,,,,,,,,,0,6,6,2002,6
,,,,,,,,,,,,,,,,,,,,,0,2,2,2002,2
,,,,,,,,,,,,,,,,,,,,,0,4,3,2002,4
,,,,,,,,,,,,,,,,,,,,,5,12,12,2002,12
,,,,,,,,,,,,,,,,,,,,,0,5,1,2002,5
,,,,,,,,,,,,,,,,,,,,,0,1,1,2002,1
,,,,,,,,,,,,,,,,,,,,,0,8,8,2002,8
,,,,,,,,,,,,,,,,,,,,,0,22,20,2002,22
,,,,,,,,,,,,,,,,,,,,,0,10,7,2002,10
,,,,,,,,,,,,,,,,,,,,,0,2,2,2002,2
,,,,,,,,,,,,,,,,,,,,,0,34,19,2002,34
,,,,,,,,,,,,,,,,,,,,,0,20,1,2002,20
,,,,,,,,,,,,,,,,,,,,,0,3,3,2002,3
,,,,,,,,,,,,,,,,,,,,,0,8,8,2002,8
,,,,,,,,,,,,,,,,,,,,,0,22,17,2003,22
,,,,,,,,,,,,,,,,,,,,,0,1,1,2002,1
,,,,,,,,,,,,,,,,,,,,,0,2,2,2002,2
,,,,,,,,,,,,,,,,,,,,,0,44,44,2002,44
,,,,,,,,,,,,,,,,,,,,,0,1,1,2002,1
,,,,,,,,,,,,,,,,,,,,,0,16,3,2002,16
,,,,,,,,,,,,,,,,,,,,,0,16,1,2002,16
,,,,,,,,,,,,,,,,,,,,,0,80,75,2003,80
,,,,,,,,,,,,,,,,,,,,,0,21,21,2003,21
,,,,,,,,,,,,,,,,,,,,,0,46,46,2003,46
